x0,level
172329.88,447.09
172330.88,447.12
172331.88,447.15
172332.88,447.19
172333.88,447.22
172334.88,447.26
172335.88,447.29
172336.88,447.33
172337.88,447.36
172338.88,447.39
172339.88,447.43
172340.88,447.46
172341.88,447.49
172342.88,447.53
172343.88,447.56
172344.88,447.60
172345.88,447.63
172346.88,447.66
172347.88,447.70
172348.88,447.73
172349.88,447.76
172350.88,447.80
172351.88,447.83
172352.88,447.86
172353.88,447.90
172354.88,447.93
172355.88,447.97
172356.88,448.00
172357.88,448.03
172358.88,448.07
172359.88,448.10
172360.88,448.13
172361.88,448.16
172362.88,448.20
172363.88,448.23
172364.88,448.26
172365.88,448.30
172366.88,448.33
172367.88,448.36
172368.88,448.40
172369.88,448.43
172370.88,448.46
172371.88,448.50
172372.88,448.53
172373.88,448.56
172374.88,448.59
172375.88,448.63
172376.88,448.66
172377.88,448.69
172378.88,448.72
172379.88,448.76
172380.88,448.79
172381.88,448.82
172382.88,448.85
172383.88,448.89
172384.88,448.92
172385.88,448.95
172386.88,448.98
172387.88,449.02
172388.88,449.05
172389.88,449.08
172390.88,449.11
172391.88,449.15
172392.88,449.18
172393.88,449.21
172394.88,449.24
172395.88,449.28
172396.88,449.31
172397.88,449.34
172398.88,449.37
172399.88,449.40
172400.88,449.44
172401.88,449.47
172402.88,449.50
172403.88,449.53
172404.88,449.56
172405.88,449.60
172406.88,449.63
172407.88,449.66
172408.88,449.69
172409.88,449.72
172410.88,449.75
172411.88,449.79
172412.88,449.82
172413.88,449.85
172414.88,449.88
172415.88,449.91
172416.88,449.94
172417.88,449.97
172418.88,450.01
172419.88,450.04
172420.88,450.07
172421.88,450.10
172422.88,450.13
172423.88,450.16
172424.88,450.19
172425.88,450.23
172426.88,450.26
172427.88,450.29
172428.88,450.32
172429.88,450.35
172430.88,450.38
172431.88,450.41
172432.88,450.44
172433.88,450.47
172434.88,450.50
172435.88,450.54
172436.88,450.57
172437.88,450.60
172438.88,450.63
172439.88,450.66
172440.88,450.69
172441.88,450.72
172442.88,450.75
172443.88,450.78
172444.88,450.81
172445.88,450.84
172446.88,450.87
172447.88,450.90
172448.88,450.93
172449.88,450.96
172450.88,451.00
172451.88,451.03
172452.88,451.06
172453.88,451.09
172454.88,451.12
172455.88,451.15
172456.88,451.18
172457.88,451.21
172458.88,451.24
172459.88,451.27
172460.88,451.30
172461.88,451.33
172462.88,451.36
172463.88,451.39
172464.12,451.40
173460.00,481.27
173461.00,481.30
173462.00,481.33
173463.00,481.36
173464.00,481.39
173465.00,481.42
173466.00,481.45
173467.00,481.48
173468.00,481.51
173469.00,481.54
173470.00,481.57
173471.00,481.60
173472.00,481.63
173473.00,481.66
173474.00,481.70
173475.00,481.73
173476.00,481.76
173477.00,481.79
173478.00,481.82
173479.00,481.85
173480.00,481.88
173481.00,481.91
173482.00,481.94
173483.00,481.97
173484.00,482.00
173485.00,482.03
173486.00,482.06
173487.00,482.10
173488.00,482.13
173489.00,482.16
173490.00,482.19
173491.00,482.22
173492.00,482.25
173493.00,482.28
173494.00,482.31
173495.00,482.35
173496.00,482.38
173497.00,482.41
173498.00,482.44
173499.00,482.47
173500.00,482.50
173501.00,482.53
173502.00,482.57
173503.00,482.60
173504.00,482.63
173505.00,482.66
173506.00,482.69
173507.00,482.72
173508.00,482.76
173509.00,482.79
173510.00,482.82
173511.00,482.85
173512.00,482.88
173513.00,482.92
173514.00,482.95
173515.00,482.98
173516.00,483.01
173517.00,483.04
173518.00,483.08
173519.00,483.11
173520.00,483.14
173521.00,483.17
173522.00,483.21
173523.00,483.24
173524.00,483.27
173525.00,483.30
173526.00,483.34
173527.00,483.37
173528.00,483.40
173529.00,483.43
173530.00,483.47
173531.00,483.50
173532.00,483.53
173533.00,483.56
173534.00,483.60
173535.00,483.63
173536.00,483.66
173537.00,483.70
173538.00,483.73
173539.00,483.76
173540.00,483.79
173541.00,483.83
173542.00,483.86
173543.00,483.89
173544.00,483.93
173545.00,483.96
173546.00,483.99
173547.00,484.03
173548.00,484.06
173549.00,484.09
173550.00,484.13
173551.00,484.16
173552.00,484.19
173553.00,484.23
173554.00,484.26
173555.00,484.30
173556.00,484.33
173557.00,484.36
173558.00,484.40
173559.00,484.43
173560.00,484.46
173561.00,484.50
173562.00,484.53
173563.00,484.57
173564.00,484.60
173565.00,484.63
173566.00,484.67
173567.00,484.70
173568.00,484.74
173569.00,484.77
173570.00,484.80
173571.00,484.84
173572.00,484.87
173573.00,484.91
173574.00,484.94
173575.00,484.98
173576.00,485.01
173577.00,485.04
173578.00,485.08
173579.00,485.11
173580.00,485.15
173581.00,485.18
173582.00,485.22
173583.00,485.25
173584.00,485.29
173585.00,485.32
173586.00,485.36
173587.00,485.39
173588.00,485.43
173589.00,485.46
173590.00,485.50
173591.00,485.53
173592.00,485.57
173593.00,485.60
173594.00,485.64
173595.00,485.67
173596.00,485.71
173597.00,485.74
173598.00,485.78
173599.00,485.81
173600.00,485.85
173601.00,485.88
173602.00,485.92
173603.00,485.95
173604.00,485.99
173605.00,486.03
173606.00,486.06
173607.00,486.10
173608.00,486.13
173609.00,486.17
173610.00,486.20
173611.00,486.24
173612.00,486.28
173613.00,486.31
173614.00,486.35
173615.00,486.38
173616.00,486.42
173617.00,486.46
173618.00,486.49
173619.00,486.53
173620.00,486.56
173621.00,486.60
173622.00,486.64
173623.00,486.67
173624.00,486.71
173625.00,486.75
173626.00,486.78
173627.00,486.82
173628.00,486.85
173629.00,486.89
173630.00,486.93
173631.00,486.96
173632.00,487.00
173633.00,487.04
173634.00,487.07
173635.00,487.11
173636.00,487.15
173637.00,487.18
173638.00,487.22
173639.00,487.26
173640.00,487.29
173641.00,487.33
173642.00,487.37
173643.00,487.41
173644.00,487.44
173645.00,487.48
173646.00,487.52
173647.00,487.55
173648.00,487.59
173649.00,487.63
173650.00,487.67
173651.00,487.70
173652.00,487.74
173653.00,487.78
173654.00,487.82
173655.00,487.85
173656.00,487.89
173657.00,487.93
173658.00,487.97
173659.00,488.00
173660.00,488.04
173661.00,488.08
173662.00,488.12
173663.00,488.15
173664.00,488.19
173665.00,488.23
173666.00,488.27
173667.00,488.31
173668.00,488.34
173669.00,488.38
173670.00,488.42
173671.00,488.46
173672.00,488.50
173673.00,488.53
173674.00,488.57
173675.00,488.61
173676.00,488.65
173677.00,488.69
173678.00,488.73
173679.00,488.76
173680.00,488.80
173681.00,488.84
173682.00,488.88
173683.00,488.92
173684.00,488.96
173685.00,489.00
173686.00,489.03
173687.00,489.07
173688.00,489.11
173689.00,489.15
173690.00,489.19
173691.00,489.23
173692.00,489.27
173693.00,489.31
173694.00,489.34
173695.00,489.38
173696.00,489.42
173697.00,489.46
173698.00,489.50
173699.00,489.54
173700.00,489.58
173701.00,489.62
173702.00,489.66
173703.00,489.70
173704.00,489.74
173705.00,489.78
173706.00,489.82
173707.00,489.85
173708.00,489.89
173709.00,489.93
173710.00,489.97
173711.00,490.01
173712.00,490.05
173713.00,490.09
173714.00,490.13
173715.00,490.17
173716.00,490.21
173717.00,490.25
173718.00,490.29
173719.00,490.33
173720.00,490.37
173830.00,494.77
173831.00,494.81
173832.00,494.85
173833.00,494.89
173834.00,494.93
173835.00,494.97
173836.00,495.01
173837.00,495.05
173838.00,495.09
173839.00,495.13
173840.00,495.17
173841.00,495.20
173842.00,495.24
173843.00,495.28
173844.00,495.32
173845.00,495.36
173846.00,495.40
173847.00,495.43
173848.00,495.47
173849.00,495.51
173850.00,495.55
173851.00,495.58
173852.00,495.62
173853.00,495.66
173854.00,495.70
173855.00,495.73
173856.00,495.77
173857.00,495.81
173858.00,495.84
173859.00,495.88
173860.00,495.92
173861.00,495.95
173862.00,495.99
173863.00,496.02
173864.00,496.06
173865.00,496.10
173866.00,496.13
173867.00,496.17
173868.00,496.20
173869.00,496.24
173870.00,496.27
173871.00,496.31
173872.00,496.34
173873.00,496.38
173874.00,496.41
173875.00,496.45
173876.00,496.48
173877.00,496.51
173878.00,496.55
173879.00,496.58
173880.00,496.62
173881.00,496.65
173882.00,496.68
173883.00,496.72
173884.00,496.75
173885.00,496.78
173886.00,496.82
173887.00,496.85
173888.00,496.88
173889.00,496.91
173890.00,496.95
173891.00,496.98
173892.00,497.01
173893.00,497.04
173894.00,497.08
173895.00,497.11
173896.00,497.14
173897.00,497.17
173898.00,497.20
173899.00,497.23
173900.00,497.27
173901.00,497.30
173902.00,497.33
173903.00,497.36
173904.00,497.39
173905.00,497.42
173906.00,497.45
173907.00,497.48
173908.00,497.51
173909.00,497.54
173910.00,497.57
173911.00,497.60
173912.00,497.63
173913.00,497.66
173914.00,497.69
173915.00,497.72
173916.00,497.75
173917.00,497.78
173918.00,497.81
173919.00,497.84
173920.00,497.87
173921.00,497.89
173922.00,497.92
173923.00,497.95
173924.00,497.98
173925.00,498.01
173926.00,498.04
173927.00,498.06
173928.00,498.09
173929.00,498.12
173930.00,498.15
173931.00,498.17
173932.00,498.20
173933.00,498.23
173934.00,498.26
173935.00,498.28
173936.00,498.31
173937.00,498.34
173938.00,498.36
173939.00,498.39
173940.00,498.42
173941.00,498.44
173942.00,498.47
173943.00,498.49
173944.00,498.52
173945.00,498.55
173946.00,498.57
173947.00,498.60
173948.00,498.62
173949.00,498.65
173950.00,498.67
173951.00,498.70
173952.00,498.72
173953.00,498.75
173954.00,498.77
173955.00,498.80
173956.00,498.82
173957.00,498.84
173958.00,498.87
173959.00,498.89
173960.00,498.92
173961.00,498.94
173962.00,498.96
173963.00,498.99
173964.00,499.01
173965.00,499.03
173966.00,499.06
173967.00,499.08
173968.00,499.10
173969.00,499.12
173970.00,499.15
173971.00,499.17
173972.00,499.19
173973.00,499.21
173974.00,499.24
173975.00,499.26
173976.00,499.28
173977.00,499.30
173978.00,499.32
173979.00,499.34
173980.00,499.37
173981.00,499.39
173982.00,499.41
173983.00,499.43
173984.00,499.45
173985.00,499.47
173986.00,499.49
173987.00,499.51
173988.00,499.53
173989.00,499.55
173990.00,499.57
173991.00,499.59
173992.00,499.61
173993.00,499.63
173994.00,499.65
173995.00,499.67
173996.00,499.69
173997.00,499.71
173998.00,499.73
173999.00,499.75
174000.00,499.77
174001.00,499.78
174002.00,499.80
174003.00,499.82
174004.00,499.84
174005.00,499.86
174006.00,499.88
174007.00,499.89
174008.00,499.91
174009.00,499.93
174010.00,499.95
174011.00,499.96
174012.00,499.98
174013.00,500.00
174014.00,500.02
174015.00,500.03
174016.00,500.05
174017.00,500.07
174018.00,500.08
174019.00,500.10
174020.00,500.12
174021.00,500.13
174022.00,500.15
174023.00,500.16
174024.00,500.18
174025.00,500.20
174026.00,500.21
174027.00,500.23
174028.00,500.24
174029.00,500.26
174030.00,500.27
174031.00,500.29
174032.00,500.30
174033.00,500.32
174034.00,500.33
174035.00,500.35
174036.00,500.36
174037.00,500.37
174038.00,500.39
174039.00,500.40
174040.00,500.42
174041.00,500.43
174042.00,500.44
174043.00,500.46
174044.00,500.47
174045.00,500.48
174046.00,500.50
174047.00,500.51
174048.00,500.52
174049.00,500.53
174050.00,500.55
174051.00,500.56
174052.00,500.57
174053.00,500.58
174054.00,500.60
174055.00,500.61
174056.00,500.62
174057.00,500.63
174058.00,500.64
174059.00,500.65
174060.00,500.67
174061.00,500.68
174062.00,500.69
174063.00,500.70
174064.00,500.71
174065.00,500.72
174066.00,500.73
174067.00,500.74
174068.00,500.75
174069.00,500.76
174070.00,500.77
174071.00,500.78
174072.00,500.79
174073.00,500.80
174074.00,500.81
174075.00,500.82
174076.00,500.83
174077.00,500.84
174078.00,500.85
174079.00,500.86
174080.00,500.87
174081.00,500.87
174082.00,500.88
174083.00,500.89
174084.00,500.90
174085.00,500.91
174086.00,500.92
174087.00,500.92
174088.00,500.93
174089.00,500.94
174090.00,500.95
174091.00,500.95
174092.00,500.96
174093.00,500.97
174094.00,500.98
174095.00,500.98
174096.00,500.99
174097.00,501.00
174098.00,501.00
174099.00,501.01
174100.00,501.02
174101.00,501.02
174102.00,501.03
174103.00,501.03
174104.00,501.04
174105.00,501.05
174106.00,501.05
174107.00,501.06
174108.00,501.06
174109.00,501.07
174110.00,501.07
174111.00,501.08
174112.00,501.08
174113.00,501.09
174114.00,501.09
174115.00,501.10
174116.00,501.10
174117.00,501.10
174118.00,501.11
174119.00,501.11
174120.00,501.12
174121.00,501.12
174122.00,501.12
174123.00,501.13
174124.00,501.13
174125.00,501.13
174126.00,501.14
174127.00,501.14
174128.00,501.14
174129.00,501.14
174130.00,501.15
174131.00,501.15
174132.00,501.15
174133.00,501.15
174134.00,501.16
174135.00,501.16
174136.00,501.16
174137.00,501.16
174138.00,501.16
174139.00,501.16
174140.00,501.17
174141.00,501.17
174142.00,501.17
174143.00,501.17
174144.00,501.17
174145.00,501.17
174146.00,501.17
174147.00,501.17
174148.00,501.17
174149.00,501.17
174150.00,501.17
174151.00,501.17
174152.00,501.17
174153.00,501.17
174154.00,501.17
174155.00,501.17
174156.00,501.17
174157.00,501.17
174158.00,501.17
174159.00,501.17
174160.00,501.17
174161.00,501.16
174162.00,501.16
174163.00,501.16
174164.00,501.16
174165.00,501.16
174166.00,501.16
174167.00,501.15
174168.00,501.15
174169.00,501.15
174170.00,501.15
174171.00,501.14
174172.00,501.14
174173.00,501.14
174174.00,501.14
174175.00,501.13
174176.00,501.13
174177.00,501.13
174178.00,501.12
174179.00,501.12
174180.00,501.12
174181.00,501.11
174182.00,501.11
174183.00,501.10
174184.00,501.10
174185.00,501.10
174186.00,501.09
174187.00,501.09
174188.00,501.08
174189.00,501.08
174190.00,501.07
174191.00,501.07
174192.00,501.06
174193.00,501.06
174194.00,501.05
174195.00,501.05
174196.00,501.04
174197.00,501.03
174198.00,501.03
174199.00,501.02
174200.00,501.02
174201.00,501.01
174202.00,501.00
174203.00,501.00
174204.00,500.99
174205.00,500.98
174206.00,500.98
174207.00,500.97
174208.00,500.96
174209.00,500.95
174210.00,500.95
174211.00,500.94
174212.00,500.93
174213.00,500.92
174214.00,500.92
174215.00,500.91
174216.00,500.90
174217.00,500.89
174218.00,500.88
174219.00,500.87
174220.00,500.87
174221.00,500.86
174222.00,500.85
174223.00,500.84
174224.00,500.83
174225.00,500.82
174226.00,500.81
174227.00,500.80
174228.00,500.79
174229.00,500.78
174230.00,500.77
174231.00,500.76
174232.00,500.75
174233.00,500.74
174234.00,500.73
174235.00,500.72
174236.00,500.71
174237.00,500.70
174238.00,500.69
174239.00,500.68
174240.00,500.67
174241.00,500.65
174242.00,500.64
174243.00,500.63
174244.00,500.62
174245.00,500.61
174246.00,500.60
174247.00,500.58
174248.00,500.57
174249.00,500.56
174250.00,500.55
174251.00,500.53
174252.00,500.52
174253.00,500.51
174254.00,500.50
174255.00,500.48
174256.00,500.47
174257.00,500.46
174258.00,500.44
174259.00,500.43
174260.00,500.42
174261.00,500.40
174262.00,500.39
174263.00,500.37
174264.00,500.36
174265.00,500.35
174266.00,500.33
174267.00,500.32
174268.00,500.30
174269.00,500.29
174270.00,500.27
174271.00,500.26
174272.00,500.24
174273.00,500.23
174274.00,500.21
174275.00,500.20
174276.00,500.18
174277.00,500.16
174278.00,500.15
174279.00,500.13
174280.00,500.12
174281.00,500.10
174282.00,500.08
174283.00,500.07
174284.00,500.05
174285.00,500.03
174286.00,500.02
174287.00,500.00
174288.00,499.98
174289.00,499.96
174290.00,499.95
174291.00,499.93
174292.00,499.91
174293.00,499.89
174294.00,499.88
174295.00,499.86
174296.00,499.84
174297.00,499.82
174298.00,499.80
174299.00,499.78
174300.00,499.77
174301.00,499.75
174302.00,499.73
174303.00,499.71
174304.00,499.69
174305.00,499.67
174306.00,499.65
174307.00,499.63
174308.00,499.61
174309.00,499.59
174310.00,499.57
174311.00,499.55
174312.00,499.53
174313.00,499.51
174314.00,499.49
174315.00,499.47
174316.00,499.45
174317.00,499.43
174318.00,499.41
174319.00,499.39
174320.00,499.37
174321.00,499.34
174322.00,499.32
174323.00,499.30
174324.00,499.28
174325.00,499.26
174326.00,499.24
174327.00,499.21
174328.00,499.19
174329.00,499.17
174330.00,499.15
174331.00,499.12
174332.00,499.10
174333.00,499.08
174334.00,499.06
174335.00,499.03
174336.00,499.01
174337.00,498.99
174338.00,498.96
174339.00,498.94
174340.00,498.92
174341.00,498.89
174342.00,498.87
174343.00,498.84
174344.00,498.82
174345.00,498.80
174346.00,498.77
174347.00,498.75
174348.00,498.72
174349.00,498.70
174350.00,498.67
174351.00,498.65
174352.00,498.62
174353.00,498.60
174354.00,498.57
174355.00,498.55
174356.00,498.52
174357.00,498.49
174358.00,498.47
174359.00,498.44
174360.00,498.42
174361.00,498.39
174362.00,498.36
174363.00,498.34
174364.00,498.31
174365.00,498.28
174366.00,498.26
174367.00,498.23
174368.00,498.20
174369.00,498.17
174370.00,498.15
174371.00,498.12
174372.00,498.09
174373.00,498.06
174374.00,498.04
174375.00,498.01
174376.00,497.98
174377.00,497.95
174378.00,497.92
174379.00,497.89
174380.00,497.87
174381.00,497.84
174382.00,497.81
174383.00,497.78
174384.00,497.75
174385.00,497.72
174386.00,497.69
174387.00,497.66
174388.00,497.63
174389.00,497.60
174390.00,497.57
174391.00,497.54
174392.00,497.51
174393.00,497.48
174394.00,497.45
174395.00,497.42
174396.00,497.39
174397.00,497.36
174398.00,497.33
174399.00,497.30
174400.00,497.27
174401.00,497.23
174402.00,497.20
174403.00,497.17
174404.00,497.14
174405.00,497.11
174406.00,497.08
174407.00,497.04
174408.00,497.01
174409.00,496.98
174410.00,496.95
174411.00,496.91
174412.00,496.88
174413.00,496.85
174414.00,496.82
174415.00,496.78
174416.00,496.75
174417.00,496.72
174418.00,496.68
174419.00,496.65
174420.00,496.62
174421.00,496.58
174422.00,496.55
174423.00,496.51
174424.00,496.48
174425.00,496.45
174426.00,496.41
174427.00,496.38
174428.00,496.34
174429.00,496.31
174430.00,496.27
174431.00,496.24
174432.00,496.20
174433.00,496.17
174434.00,496.13
174435.00,496.10
174436.00,496.06
174437.00,496.02
174438.00,495.99
174439.00,495.95
174440.00,495.92
174441.00,495.88
174442.00,495.84
174443.00,495.81
174444.00,495.77
174445.00,495.73
174446.00,495.70
174447.00,495.66
174448.00,495.62
174449.00,495.58
174450.00,495.55
174451.00,495.51
174452.00,495.47
174453.00,495.43
174454.00,495.40
174455.00,495.36
174456.00,495.32
174457.00,495.28
174458.00,495.24
174459.00,495.20
174460.00,495.17
174461.00,495.13
174462.00,495.09
174463.00,495.05
174464.00,495.01
174465.00,494.97
174466.00,494.93
174467.00,494.89
174468.00,494.85
174469.00,494.81
174470.00,494.77
174686.00,486.13
174687.00,486.09
174688.00,486.05
174689.00,486.01
174690.00,485.97
174691.00,485.93
174692.00,485.89
174693.00,485.86
174694.00,485.82
174695.00,485.78
174696.00,485.74
174697.00,485.70
174698.00,485.66
174699.00,485.63
174700.00,485.59
174701.00,485.55
174702.00,485.51
174703.00,485.48
174704.00,485.44
174705.00,485.40
174706.00,485.37
174707.00,485.33
174708.00,485.29
174709.00,485.26
174710.00,485.22
174711.00,485.18
174712.00,485.15
174713.00,485.11
174714.00,485.08
174715.00,485.04
174716.00,485.01
174717.00,484.97
174718.00,484.94
174719.00,484.90
174720.00,484.87
174721.00,484.83
174722.00,484.80
174723.00,484.77
174724.00,484.73
174725.00,484.70
174726.00,484.67
174727.00,484.63
174728.00,484.60
174729.00,484.57
174730.00,484.53
174731.00,484.50
174732.00,484.47
174733.00,484.44
174734.00,484.40
174735.00,484.37
174736.00,484.34
174737.00,484.31
174738.00,484.28
174739.00,484.25
174740.00,484.21
174741.00,484.18
174742.00,484.15
174743.00,484.12
174744.00,484.09
174745.00,484.06
174746.00,484.03
174747.00,484.00
174748.00,483.97
174749.00,483.94
174750.00,483.91
174751.00,483.88
174752.00,483.85
174753.00,483.83
174754.00,483.80
174755.00,483.77
174756.00,483.74
174757.00,483.71
174758.00,483.68
174759.00,483.66
174760.00,483.63
174761.00,483.60
174762.00,483.57
174763.00,483.55
174764.00,483.52
174765.00,483.49
174766.00,483.47
174767.00,483.44
174768.00,483.41
174769.00,483.39
174770.00,483.36
174771.00,483.33
174772.00,483.31
174773.00,483.28
174774.00,483.26
174775.00,483.23
174776.00,483.21
174777.00,483.18
174778.00,483.16
174779.00,483.13
174780.00,483.11
174781.00,483.08
174782.00,483.06
174783.00,483.04
174784.00,483.01
174785.00,482.99
174786.00,482.97
174787.00,482.94
174788.00,482.92
174789.00,482.90
174790.00,482.87
174791.00,482.85
174792.00,482.83
174793.00,482.81
174794.00,482.78
174795.00,482.76
174796.00,482.74
174797.00,482.72
174798.00,482.70
174799.00,482.68
174800.00,482.65
174801.00,482.63
174802.00,482.61
174803.00,482.59
174804.00,482.57
174805.00,482.55
174806.00,482.53
174807.00,482.51
174808.00,482.49
174809.00,482.47
174810.00,482.45
174811.00,482.43
174812.00,482.41
174813.00,482.40
174814.00,482.38
174815.00,482.36
174816.00,482.34
174817.00,482.32
174818.00,482.30
174819.00,482.29
174820.00,482.27
174821.00,482.25
174822.00,482.23
174823.00,482.22
174824.00,482.20
174825.00,482.18
174826.00,482.17
174827.00,482.15
174828.00,482.13
174829.00,482.12
174830.00,482.10
174831.00,482.08
174832.00,482.07
174833.00,482.05
174834.00,482.04
174835.00,482.02
174836.00,482.01
174837.00,481.99
174838.00,481.98
174839.00,481.96
174840.00,481.95
174841.00,481.93
174842.00,481.92
174843.00,481.91
174844.00,481.89
174845.00,481.88
174846.00,481.87
174847.00,481.85
174848.00,481.84
174849.00,481.83
174850.00,481.81
174851.00,481.80
174852.00,481.79
174853.00,481.78
174854.00,481.76
174855.00,481.75
174856.00,481.74
174857.00,481.73
174858.00,481.72
174859.00,481.71
174860.00,481.69
174861.00,481.68
174862.00,481.67
174863.00,481.66
174864.00,481.65
174865.00,481.64
174866.00,481.63
174867.00,481.62
174868.00,481.61
174869.00,481.60
174870.00,481.59
174871.00,481.58
174872.00,481.57
174873.00,481.57
174874.00,481.56
174875.00,481.55
174876.00,481.54
174877.00,481.53
174878.00,481.52
174879.00,481.52
174880.00,481.51
174881.00,481.50
174882.00,481.49
174883.00,481.49
174884.00,481.48
174885.00,481.47
174886.00,481.47
174887.00,481.46
174888.00,481.45
174889.00,481.45
174890.00,481.44
174891.00,481.43
174892.00,481.43
174893.00,481.42
174894.00,481.42
174895.00,481.41
174896.00,481.41
174897.00,481.40
174898.00,481.40
174899.00,481.39
174900.00,481.39
174901.00,481.38
174902.00,481.38
174903.00,481.38
174904.00,481.37
174905.00,481.37
174906.00,481.37
174907.00,481.36
174908.00,481.36
174909.00,481.36
174910.00,481.35
174911.00,481.35
174912.00,481.35
174913.00,481.35
174914.00,481.34
174915.00,481.34
174916.00,481.34
174917.00,481.34
174918.00,481.34
174919.00,481.34
174920.00,481.33
174921.00,481.33
174922.00,481.33
174923.00,481.33
174924.00,481.33
174925.00,481.33
174926.00,481.33
174927.00,481.33
174928.00,481.33
174929.00,481.33
174930.00,481.33
174931.00,481.33
174932.00,481.33
174933.00,481.34
174934.00,481.34
174935.00,481.34
174936.00,481.34
174937.00,481.34
174938.00,481.34
174939.00,481.35
174940.00,481.35
174941.00,481.35
174942.00,481.35
174943.00,481.36
174944.00,481.36
174945.00,481.36
174946.00,481.37
174947.00,481.37
174948.00,481.37
174949.00,481.38
174950.00,481.38
174951.00,481.38
174952.00,481.39
174953.00,481.39
174954.00,481.40
174955.00,481.40
174956.00,481.41
174957.00,481.41
174958.00,481.42
174959.00,481.42
174960.00,481.43
174961.00,481.43
174962.00,481.44
174963.00,481.45
174964.00,481.45
174965.00,481.46
174966.00,481.47
174967.00,481.47
174968.00,481.48
174969.00,481.49
174970.00,481.49
174971.00,481.50
174972.00,481.51
174973.00,481.52
174974.00,481.52
174975.00,481.53
174976.00,481.54
174977.00,481.55
174978.00,481.56
174979.00,481.57
174980.00,481.57
174981.00,481.58
174982.00,481.59
174983.00,481.60
174984.00,481.61
174985.00,481.62
174986.00,481.63
174987.00,481.64
174988.00,481.65
174989.00,481.66
174990.00,481.67
174991.00,481.68
174992.00,481.69
174993.00,481.71
174994.00,481.72
174995.00,481.73
174996.00,481.74
174997.00,481.75
174998.00,481.76
174999.00,481.78
175000.00,481.79
175001.00,481.80
175002.00,481.81
175003.00,481.83
175004.00,481.84
175005.00,481.85
175006.00,481.87
175007.00,481.88
175008.00,481.89
175009.00,481.91
175010.00,481.92
175011.00,481.93
175012.00,481.95
175013.00,481.96
175014.00,481.98
175015.00,481.99
175016.00,482.01
175017.00,482.02
175018.00,482.04
175019.00,482.05
175020.00,482.07
175021.00,482.08
175022.00,482.10
175023.00,482.12
175024.00,482.13
175025.00,482.15
175026.00,482.17
175027.00,482.18
175028.00,482.20
175029.00,482.22
175030.00,482.23
175031.00,482.25
175032.00,482.27
175033.00,482.29
175034.00,482.30
175035.00,482.32
175036.00,482.34
175037.00,482.36
175038.00,482.38
175039.00,482.40
175040.00,482.41
175041.00,482.43
175042.00,482.45
175043.00,482.47
175044.00,482.49
175045.00,482.51
175046.00,482.53
175047.00,482.55
175048.00,482.57
175049.00,482.59
175050.00,482.61
175051.00,482.63
175052.00,482.65
175053.00,482.68
175054.00,482.70
175055.00,482.72
175056.00,482.74
175057.00,482.76
175058.00,482.78
175059.00,482.81
175060.00,482.83
175061.00,482.85
175062.00,482.87
175063.00,482.90
175064.00,482.92
175065.00,482.94
175066.00,482.97
175067.00,482.99
175068.00,483.01
175069.00,483.04
175070.00,483.06
175071.00,483.08
175072.00,483.11
175073.00,483.13
175074.00,483.16
175075.00,483.18
175076.00,483.21
175077.00,483.23
175078.00,483.26
175079.00,483.28
175080.00,483.31
175081.00,483.33
175082.00,483.36
175083.00,483.39
175084.00,483.41
175085.00,483.44
175086.00,483.47
175087.00,483.49
175088.00,483.52
175089.00,483.55
175090.00,483.57
175091.00,483.60
175092.00,483.63
175093.00,483.66
175094.00,483.68
175180.00,486.09
175181.00,486.12
175182.00,486.15
175183.00,486.18
175184.00,486.20
175185.00,486.23
175186.00,486.26
175187.00,486.29
175188.00,486.31
175189.00,486.34
175190.00,486.37
175191.00,486.39
175192.00,486.42
175193.00,486.45
175194.00,486.48
175195.00,486.50
175196.00,486.53
175197.00,486.56
175198.00,486.58
175199.00,486.61
175200.00,486.64
175201.00,486.66
175202.00,486.69
175203.00,486.71
175204.00,486.74
175205.00,486.77
175206.00,486.79
175207.00,486.82
175208.00,486.84
175209.00,486.87
175210.00,486.89
175211.00,486.92
175212.00,486.95
175213.00,486.97
175214.00,487.00
175215.00,487.02
175216.00,487.05
175217.00,487.07
175218.00,487.10
175219.00,487.12
175220.00,487.15
175221.00,487.17
175222.00,487.19
175223.00,487.22
175224.00,487.24
175225.00,487.27
175226.00,487.29
175227.00,487.32
175228.00,487.34
175229.00,487.36
175230.00,487.39
175231.00,487.41
175232.00,487.44
175233.00,487.46
175234.00,487.48
175235.00,487.51
175236.00,487.53
175237.00,487.55
175238.00,487.58
175239.00,487.60
175240.00,487.62
175241.00,487.64
175242.00,487.67
175243.00,487.69
175244.00,487.71
175245.00,487.74
175246.00,487.76
175247.00,487.78
175248.00,487.80
175249.00,487.83
175250.00,487.85
175251.00,487.87
175252.00,487.89
175253.00,487.91
175254.00,487.94
175255.00,487.96
175256.00,487.98
175257.00,488.00
175258.00,488.02
175259.00,488.04
175260.00,488.07
175261.00,488.09
175262.00,488.11
175263.00,488.13
175264.00,488.15
175265.00,488.17
175266.00,488.19
175267.00,488.21
175268.00,488.23
175269.00,488.25
175270.00,488.27
175271.00,488.29
175272.00,488.32
175273.00,488.34
175274.00,488.36
175275.00,488.38
175276.00,488.40
175277.00,488.42
175278.00,488.44
175279.00,488.46
175280.00,488.48
175281.00,488.49
175282.00,488.51
175283.00,488.53
175284.00,488.55
175285.00,488.57
175286.00,488.59
175287.00,488.61
