x0,level
209620.00,915.27
209640.00,919.38
209660.00,924.86
209680.00,928.73
209700.00,931.66
209720.00,934.31
209740.00,936.22
209760.00,938.28
209780.00,942.89
209800.00,947.46
209820.00,947.36
209840.00,946.70
209860.00,946.10
209880.00,944.89
209900.00,940.77
209920.00,937.44
209940.00,935.66
209960.00,936.23
209980.00,937.54
210000.00,941.36
210020.00,944.79
210040.00,945.54
210060.00,944.66
210080.00,942.43
210100.00,941.61
210120.00,940.14
210140.00,940.30
210160.00,940.08
210180.00,940.31
210200.00,937.80
210220.00,936.09
210240.00,934.47
210260.00,935.54
210280.00,940.45
210300.00,943.87
210320.00,945.50
210340.00,943.27
210360.00,926.56
210380.00,923.42
210400.00,929.09
210420.00,938.03
210440.00,942.65
210460.00,947.26
210480.00,954.92
210500.00,964.58
210520.00,975.62
210540.00,979.59
210560.00,981.70
210580.00,987.56
210600.00,987.07
210620.00,987.87
210640.00,991.33
210660.00,995.92
210680.00,1002.75
210700.00,1001.54
210720.00,1001.63
210740.00,1001.39
210760.00,997.44
210780.00,995.70
210800.00,989.75
210820.00,982.86
210840.00,977.96
210860.00,968.99
210880.00,960.54
210900.00,961.04
210920.00,962.80
210940.00,968.57
210960.00,980.21
210980.00,992.94
211000.00,996.26
211020.00,996.93
211040.00,997.09
211060.00,993.85
211080.00,998.06
211100.00,1002.76
211120.00,1002.56
211140.00,1000.76
211160.00,1000.53
211180.00,1003.54
211200.00,1004.38
211220.00,1007.28
211240.00,1011.13
211260.00,1009.84
211280.00,1007.37
211300.00,1010.59
211320.00,1012.62
211340.00,1003.81
211360.00,995.22
211380.00,989.05
211400.00,984.33
211420.00,978.98
211440.00,987.89
211460.00,989.44
211480.00,990.62
211500.00,990.23
211520.00,990.30
211540.00,992.99
211560.00,988.99
211580.00,983.66
211600.00,984.02
211620.00,983.89
211640.00,986.12
211660.00,986.58
211680.00,991.60
211700.00,1000.44
211720.00,1011.74
211740.00,1025.67
211760.00,1030.14
211780.00,1032.77
211800.00,1031.10
211820.00,1029.73
211840.00,1030.17
211860.00,1031.44
211880.00,1029.40
211900.00,1023.10
211920.00,1025.95
211940.00,1025.23
211960.00,1024.62
211980.00,1021.03
212000.00,1007.92
212020.00,998.62
212040.00,1003.00
212060.00,1012.52
212080.00,1029.50
212100.00,1032.34
212120.00,1027.70
212140.00,1016.63
212160.00,1019.66
212180.00,1029.09
212200.00,1034.97
212220.00,1039.37
212240.00,1042.18
212260.00,1048.59
212280.00,1056.28
212300.00,1064.86
212320.00,1071.95
212340.00,1074.87
212360.00,1076.84
212380.00,1078.98
212400.00,1079.29
212420.00,1079.90
212440.00,1080.17
212460.00,1079.43
212480.00,1077.56
212500.00,1076.45
212520.00,1074.99
212540.00,1076.14
212560.00,1077.78
212580.00,1075.57
212600.00,1067.67
212620.00,1062.75
212640.00,1060.15
212660.00,1055.67
212680.00,1051.79
212700.00,1046.63
212720.00,1037.78
212740.00,1030.35
212760.00,1025.40
212780.00,1026.69
212800.00,1031.12
212820.00,1033.21
212840.00,1035.82
212860.00,1040.61
212880.00,1040.63
212900.00,1042.44
212920.00,1044.67
212940.00,1044.08
212960.00,1042.89
212980.00,1048.58
213000.00,1049.71
213020.00,1050.95
213040.00,1053.20
213060.00,1055.53
213080.00,1058.49
213100.00,1061.22
213120.00,1060.42
213140.00,1054.27
213160.00,1046.46
213180.00,1043.62
213200.00,1054.56
213220.00,1064.89
213240.00,1072.94
213260.00,1075.23
213280.00,1076.97
213300.00,1077.84
213320.00,1075.88
213340.00,1069.94
213360.00,1062.09
213380.00,1054.80
213400.00,1052.18
213420.00,1051.22
213440.00,1053.74
213460.00,1058.53
213480.00,1064.73
213500.00,1073.64
213520.00,1077.44
213540.00,1083.86
213560.00,1088.05
213580.00,1088.55
213600.00,1084.84
213620.00,1079.09
213640.00,1084.35
213660.00,1086.32
213680.00,1088.30
213700.00,1090.49
213720.00,1092.37
213740.00,1094.39
213760.00,1095.80
213780.00,1095.46
213800.00,1100.05
213820.00,1103.40
213840.00,1104.51
213860.00,1113.04
213880.00,1119.91
213900.00,1123.14
213920.00,1120.73
213940.00,1119.18
213960.00,1122.69
213980.00,1123.33
214000.00,1123.86
214020.00,1122.36
214040.00,1115.61
214060.00,1123.08
214080.00,1126.56
214100.00,1129.24
214120.00,1131.70
214140.00,1135.70
214160.00,1139.48
214180.00,1143.39
214200.00,1145.78
214220.00,1148.21
214240.00,1150.44
214260.00,1150.94
214280.00,1149.04
214300.00,1146.17
214320.00,1142.85
214340.00,1142.64
214360.00,1143.28
214380.00,1143.66
214400.00,1144.21
214420.00,1143.41
214440.00,1140.95
214460.00,1135.67
214480.00,1135.80
214500.00,1139.84
214520.00,1146.63
214540.00,1155.80
214560.00,1160.69
214580.00,1164.88
214600.00,1173.77
214620.00,1183.33
214640.00,1190.22
214660.00,1196.40
214680.00,1207.26
214700.00,1215.74
214720.00,1222.28
214740.00,1228.15
214760.00,1233.84
214780.00,1237.74
214800.00,1239.70
214820.00,1240.99
214840.00,1248.93
214860.00,1257.57
214880.00,1265.74
214900.00,1271.90
214920.00,1277.31
214940.00,1282.52
214960.00,1287.10
214980.00,1291.35
215000.00,1296.35
215020.00,1303.20
215040.00,1309.27
215060.00,1313.54
215080.00,1317.28
215100.00,1321.48
215120.00,1323.52
215140.00,1325.01
215160.00,1323.43
215180.00,1320.59
215200.00,1316.65
215220.00,1313.23
215240.00,1308.63
215260.00,1300.02
215280.00,1292.45
215300.00,1290.25
215320.00,1286.95
215340.00,1286.58
215360.00,1285.70
215380.00,1283.29
215400.00,1282.01
215420.00,1279.69
215440.00,1277.34
215460.00,1274.87
215480.00,1272.22
215500.00,1268.73
215520.00,1264.35
215540.00,1257.25
215560.00,1250.85
215580.00,1246.17
215600.00,1240.69
215620.00,1238.82
215640.00,1234.13
215660.00,1226.64
215680.00,1230.40
215700.00,1237.07
215720.00,1240.89
215740.00,1243.66
215760.00,1245.91
215780.00,1248.19
215800.00,1250.07
215820.00,1251.11
215840.00,1246.82
215860.00,1237.96
215880.00,1234.76
215900.00,1240.50
215920.00,1248.67
215940.00,1253.27
215960.00,1255.20
215980.00,1256.40
216000.00,1257.10
216020.00,1258.76
216040.00,1260.85
216060.00,1262.61
216080.00,1263.45
216100.00,1262.62
216120.00,1253.79
216140.00,1245.69
216160.00,1241.48
216180.00,1247.00
216200.00,1252.62
216220.00,1258.22
216240.00,1262.27
216260.00,1265.31
216280.00,1267.92
216300.00,1270.01
216320.00,1271.09
216340.00,1271.52
216360.00,1271.96
216380.00,1271.82
216400.00,1270.64
216420.00,1267.93
216440.00,1263.18
216460.00,1256.54
216480.00,1246.52
216500.00,1235.25
216520.00,1224.54
216540.00,1222.93
216560.00,1225.12
216580.00,1228.76
216600.00,1229.13
216620.00,1228.95
216640.00,1227.29
216660.00,1225.17
216680.00,1221.57
216700.00,1216.77
216720.00,1210.11
216740.00,1204.23
216760.00,1204.71
216780.00,1196.39
216800.00,1192.29
216820.00,1192.14
216840.00,1191.12
216860.00,1190.71
216880.00,1189.73
216900.00,1188.41
216920.00,1187.89
216940.00,1188.27
216960.00,1188.42
216980.00,1187.38
217000.00,1185.45
217020.00,1183.14
217040.00,1180.02
217060.00,1175.91
217080.00,1172.63
217100.00,1172.41
217120.00,1172.41
217140.00,1177.33
217160.00,1182.92
217180.00,1187.35
217200.00,1191.12
217220.00,1194.01
217240.00,1196.02
217260.00,1198.07
217280.00,1198.31
217300.00,1199.12
217320.00,1199.43
217340.00,1199.67
217360.00,1199.52
217380.00,1199.13
217400.00,1198.21
217420.00,1196.67
217440.00,1192.46
217460.00,1188.67
217480.00,1184.75
217500.00,1182.79
217520.00,1178.91
217540.00,1171.93
217560.00,1168.58
217580.00,1165.80
217600.00,1164.25
217620.00,1164.35
217640.00,1164.21
217660.00,1164.26
217680.00,1166.30
217700.00,1170.40
217720.00,1173.95
217740.00,1177.05
217760.00,1181.23
217780.00,1185.09
217800.00,1188.89
217820.00,1192.61
217840.00,1195.68
217860.00,1197.71
217880.00,1199.14
217900.00,1201.12
217920.00,1202.20
217940.00,1203.09
217960.00,1202.29
217980.00,1201.95
218000.00,1201.34
218020.00,1199.69
218040.00,1194.78
218060.00,1189.74
218080.00,1186.18
218100.00,1184.49
218120.00,1184.25
218140.00,1185.15
218160.00,1185.81
218180.00,1185.58
218200.00,1184.90
218220.00,1184.67
218240.00,1185.13
218260.00,1185.45
218280.00,1186.77
218300.00,1188.47
218320.00,1190.31
218340.00,1194.16
218360.00,1200.92
218380.00,1208.94
218400.00,1210.54
218420.00,1211.06
218440.00,1212.01
218460.00,1213.17
218480.00,1214.02
218500.00,1214.47
218520.00,1214.68
218540.00,1213.50
218560.00,1213.13
218580.00,1212.84
218600.00,1212.56
218620.00,1212.08
218640.00,1211.74
218660.00,1211.67
218680.00,1211.60
218700.00,1211.91
218720.00,1212.26
218740.00,1212.70
218760.00,1213.02
218780.00,1213.25
218800.00,1213.38
218820.00,1212.83
218840.00,1211.77
218860.00,1210.90
218880.00,1210.01
218900.00,1209.35
218920.00,1208.80
218940.00,1207.97
218960.00,1207.73
218980.00,1208.15
219000.00,1207.95
219020.00,1207.57
219040.00,1206.78
219060.00,1205.80
219080.00,1204.56
219100.00,1204.17
219120.00,1204.02
219140.00,1202.98
219160.00,1201.73
219180.00,1200.66
219200.00,1199.41
219220.00,1197.46
219240.00,1195.90
219260.00,1194.59
219280.00,1192.50
219300.00,1190.36
219320.00,1187.65
219340.00,1179.80
219360.00,1175.03
219380.00,1174.40
219400.00,1174.83
219420.00,1174.05
219440.00,1172.45
219460.00,1169.91
219480.00,1167.32
219500.00,1165.57
219520.00,1164.55
219540.00,1164.28
219560.00,1164.37
219580.00,1164.32
219600.00,1163.83
219620.00,1163.08
219640.00,1162.79
219660.00,1162.92
219680.00,1163.41
219700.00,1164.10
219720.00,1164.89
219740.00,1165.76
219760.00,1166.85
219780.00,1168.02
219800.00,1168.90
219820.00,1170.02
219840.00,1171.47
219860.00,1172.30
219880.00,1173.03
219900.00,1174.08
219920.00,1174.60
219940.00,1174.73
219960.00,1174.18
219980.00,1172.79
220000.00,1171.29
220020.00,1170.16
220040.00,1168.92
220060.00,1167.30
220080.00,1165.33
220100.00,1163.35
220120.00,1161.34
220140.00,1159.71
220160.00,1157.05
220180.00,1154.39
220200.00,1152.06
220220.00,1149.67
220240.00,1146.99
220260.00,1145.54
220280.00,1144.93
220300.00,1144.54
220320.00,1144.66
220340.00,1144.79
220360.00,1144.73
220380.00,1144.60
220400.00,1144.50
220420.00,1143.97
220440.00,1143.28
220460.00,1142.46
220480.00,1141.33
220500.00,1141.05
220520.00,1140.77
220540.00,1140.55
220560.00,1139.37
220580.00,1138.39
220600.00,1136.98
220620.00,1136.43
220640.00,1135.89
220660.00,1135.22
220680.00,1134.57
220700.00,1133.24
220720.00,1132.26
220740.00,1131.17
220760.00,1129.51
220780.00,1128.53
220800.00,1127.37
220820.00,1126.18
220840.00,1125.14
220860.00,1124.15
220880.00,1123.53
220900.00,1123.43
220920.00,1123.55
220940.00,1123.74
220960.00,1123.88
220980.00,1123.69
221000.00,1123.24
221020.00,1122.28
221040.00,1121.19
221060.00,1120.24
221080.00,1118.79
221100.00,1117.35
221120.00,1116.24
221140.00,1115.75
221160.00,1115.82
221180.00,1116.06
221200.00,1116.36
221220.00,1116.66
221240.00,1116.57
221260.00,1116.69
221280.00,1117.60
221300.00,1118.94
221320.00,1119.45
221340.00,1120.04
221360.00,1121.58
221380.00,1121.42
221400.00,1121.33
221420.00,1121.39
221440.00,1121.07
221460.00,1121.11
221480.00,1121.05
221500.00,1120.79
221520.00,1120.44
221540.00,1120.26
221560.00,1119.79
221580.00,1119.50
221600.00,1119.41
221620.00,1119.60
221640.00,1118.62
221660.00,1117.79
221680.00,1116.48
221700.00,1115.69
221720.00,1115.28
221740.00,1114.58
221760.00,1114.56
221780.00,1114.18
221800.00,1113.98
221820.00,1114.18
221840.00,1115.02
221860.00,1115.50
221880.00,1115.43
221900.00,1115.42
221920.00,1115.24
221940.00,1114.61
221960.00,1114.20
221980.00,1113.76
222000.00,1113.48
222020.00,1113.22
222040.00,1112.95
222060.00,1112.04
222080.00,1110.36
222100.00,1109.16
222120.00,1108.38
222140.00,1107.27
222160.00,1106.24
222180.00,1105.59
222200.00,1105.06
222220.00,1104.27
222240.00,1103.44
222260.00,1102.73
222280.00,1102.43
222300.00,1100.72
222320.00,1098.83
222340.00,1095.63
222360.00,1091.52
222380.00,1090.78
222400.00,1090.48
222420.00,1091.49
222440.00,1091.54
222460.00,1091.35
222480.00,1091.08
222500.00,1093.55
222520.00,1095.10
222540.00,1094.98
222560.00,1094.38
222580.00,1095.17
222600.00,1097.20
222620.00,1098.98
222640.00,1100.62
222660.00,1101.83
222680.00,1103.20
222700.00,1104.15
222720.00,1105.23
222740.00,1105.91
222760.00,1106.51
222780.00,1107.18
222800.00,1107.39
222820.00,1106.93
222840.00,1107.18
222860.00,1105.11
222880.00,1107.05
222900.00,1107.73
222920.00,1107.78
222940.00,1106.04
222960.00,1099.50
222980.00,1094.63
223000.00,1099.34
223020.00,1104.19
223040.00,1105.21
223060.00,1107.31
223080.00,1106.67
223100.00,1106.52
223120.00,1106.03
223140.00,1105.95
223160.00,1105.89
223180.00,1105.29
223200.00,1104.84
223220.00,1103.92
223240.00,1102.40
223260.00,1100.74
223280.00,1100.48
223300.00,1099.72
223320.00,1098.88
223340.00,1098.38
223360.00,1102.53
223380.00,1103.72
223400.00,1104.33
223420.00,1105.75
223440.00,1106.84
223460.00,1107.31
223480.00,1108.35
223500.00,1108.79
223520.00,1109.04
223540.00,1108.64
223560.00,1109.22
223580.00,1110.40
223600.00,1110.86
223620.00,1111.79
223640.00,1112.01
223660.00,1111.75
223680.00,1110.88
223700.00,1108.31
223720.00,1104.41
223740.00,1101.07
223760.00,1105.08
223780.00,1110.56
223800.00,1115.66
223820.00,1119.04
223840.00,1122.05
223860.00,1124.49
223880.00,1126.61
223900.00,1128.39
223920.00,1129.70
223940.00,1129.71
223960.00,1125.77
223980.00,1123.80
224000.00,1126.33
224020.00,1131.79
224040.00,1135.00
224060.00,1137.66
224080.00,1139.61
224100.00,1141.17
224120.00,1142.50
224140.00,1142.86
224160.00,1143.24
224180.00,1143.70
224200.00,1144.06
224220.00,1144.04
224240.00,1144.12
224260.00,1143.75
224280.00,1143.23
224300.00,1142.84
224320.00,1142.29
224340.00,1142.01
224360.00,1142.08
224380.00,1142.53
224400.00,1142.74
224420.00,1142.66
224440.00,1143.25
224460.00,1144.05
224480.00,1144.78
224500.00,1145.89
224520.00,1147.03
224540.00,1147.73
224560.00,1148.21
224580.00,1148.63
224600.00,1148.55
224620.00,1147.98
224640.00,1147.19
224660.00,1145.68
224680.00,1141.98
224700.00,1138.31
224720.00,1135.30
224740.00,1129.47
224760.00,1127.73
224780.00,1127.17
224800.00,1126.68
224820.00,1126.34
224840.00,1125.64
224860.00,1128.04
224880.00,1132.60
224900.00,1134.98
224920.00,1136.25
224940.00,1136.89
224960.00,1137.75
224980.00,1137.99
225000.00,1138.22
225020.00,1137.64
225040.00,1137.92
225060.00,1138.32
225080.00,1139.65
225100.00,1141.03
225120.00,1142.68
225140.00,1143.78
225160.00,1143.68
225180.00,1143.90
225200.00,1144.32
225220.00,1144.72
225240.00,1145.17
225260.00,1145.09
225280.00,1143.84
225300.00,1141.62
225320.00,1137.48
225340.00,1132.97
225360.00,1128.94
225380.00,1125.81
225400.00,1122.83
225420.00,1121.42
225440.00,1121.75
225460.00,1120.44
225480.00,1121.31
225500.00,1123.88
225520.00,1123.74
225540.00,1124.04
225560.00,1123.46
225580.00,1122.53
225600.00,1120.82
225620.00,1118.50
225640.00,1115.96
225660.00,1112.31
225680.00,1111.73
225700.00,1110.87
225720.00,1109.74
225740.00,1107.19
225760.00,1102.24
225780.00,1099.37
225800.00,1099.20
225820.00,1099.54
225840.00,1100.75
225860.00,1100.34
225880.00,1103.82
225900.00,1107.30
225920.00,1109.47
225940.00,1109.92
225960.00,1110.33
225980.00,1111.19
226000.00,1112.07
226020.00,1112.94
226040.00,1113.74
226060.00,1114.21
226080.00,1114.24
226100.00,1113.85
226120.00,1113.05
226140.00,1111.57
226160.00,1109.59
226180.00,1107.61
226200.00,1105.68
226220.00,1104.76
226240.00,1104.27
226260.00,1104.23
226280.00,1104.45
226300.00,1104.46
226320.00,1104.38
226340.00,1104.07
226360.00,1103.34
226380.00,1102.48
226400.00,1100.84
226420.00,1097.81
226440.00,1096.32
226460.00,1096.20
226480.00,1096.18
226500.00,1097.45
226520.00,1100.68
226540.00,1104.64
226560.00,1108.96
226580.00,1115.06
226600.00,1120.65
226620.00,1124.39
226640.00,1127.31
226660.00,1129.56
226680.00,1131.55
226700.00,1133.06
226720.00,1134.35
226740.00,1135.76
226760.00,1136.68
226780.00,1137.24
226800.00,1138.08
226820.00,1138.02
226840.00,1138.64
226860.00,1139.54
226880.00,1140.51
226900.00,1141.62
226920.00,1142.59
226940.00,1143.23
226960.00,1143.92
226980.00,1144.61
227000.00,1144.90
227020.00,1143.95
227040.00,1143.17
227060.00,1142.05
227080.00,1140.38
227100.00,1139.30
227120.00,1138.38
227140.00,1138.54
227160.00,1139.72
227180.00,1141.83
227200.00,1143.64
227220.00,1145.87
227240.00,1148.30
227260.00,1151.14
227280.00,1153.51
227300.00,1154.73
227320.00,1155.78
227340.00,1156.55
227360.00,1157.29
227380.00,1157.47
227400.00,1158.05
227420.00,1158.58
227440.00,1158.59
227460.00,1158.92
227480.00,1158.82
227500.00,1158.45
227520.00,1157.21
227540.00,1155.06
227560.00,1151.36
227580.00,1148.73
227600.00,1147.37
227620.00,1146.64
227640.00,1146.30
227660.00,1144.89
227680.00,1141.49
227700.00,1137.32
227720.00,1132.55
227740.00,1130.75
227760.00,1132.95
227780.00,1138.18
227800.00,1144.02
227820.00,1146.41
227840.00,1147.45
227860.00,1147.22
227880.00,1146.93
227900.00,1146.37
227920.00,1145.69
227940.00,1145.10
227960.00,1144.52
227980.00,1143.76
228000.00,1142.91
228020.00,1142.19
228040.00,1141.20
228060.00,1139.10
228080.00,1137.12
228100.00,1136.14
228120.00,1135.74
228140.00,1135.39
228160.00,1135.49
228180.00,1135.41
228200.00,1135.21
228220.00,1134.85
228240.00,1134.38
228260.00,1133.76
228280.00,1132.78
228300.00,1131.32
228320.00,1130.17
228340.00,1128.66
228360.00,1127.08
228380.00,1125.51
228400.00,1123.60
228420.00,1121.65
228440.00,1119.61
228460.00,1117.71
228480.00,1115.90
228500.00,1111.48
228520.00,1109.68
228540.00,1110.03
228560.00,1112.36
228580.00,1114.47
228600.00,1116.51
228620.00,1117.87
228640.00,1118.66
228660.00,1118.86
228680.00,1118.53
228700.00,1117.66
228720.00,1116.32
228740.00,1115.02
228760.00,1115.32
228780.00,1115.84
228800.00,1116.25
228820.00,1116.86
228840.00,1116.83
228860.00,1116.96
228880.00,1116.49
228900.00,1116.23
228920.00,1115.77
228940.00,1114.43
228960.00,1108.91
228980.00,1104.29
229000.00,1103.57
229020.00,1103.81
229040.00,1104.14
229060.00,1105.57
229080.00,1107.52
229100.00,1111.92
229120.00,1118.18
229140.00,1123.01
229160.00,1126.21
229180.00,1128.64
229200.00,1129.92
229220.00,1130.52
229240.00,1131.06
229260.00,1131.08
229280.00,1131.09
229300.00,1130.66
229320.00,1128.83
229340.00,1125.41
229360.00,1119.90
229380.00,1117.65
229400.00,1120.27
229420.00,1119.90
229440.00,1117.03
229460.00,1111.98
229480.00,1112.60
229500.00,1117.15
229520.00,1121.67
229540.00,1125.02
229560.00,1126.90
229580.00,1127.26
229600.00,1126.05
229620.00,1125.50
229640.00,1125.21
229660.00,1123.50
229680.00,1123.97
229700.00,1127.21
229720.00,1129.12
229740.00,1130.24
229760.00,1129.73
229780.00,1130.27
229800.00,1130.03
229820.00,1129.46
229840.00,1126.78
229860.00,1125.07
229880.00,1124.47
229900.00,1125.67
229920.00,1127.13
229940.00,1128.81
229960.00,1130.33
229980.00,1131.78
230000.00,1132.98
230020.00,1133.86
230040.00,1134.56
230060.00,1134.29
230080.00,1134.26
230100.00,1136.40
230120.00,1138.13
230140.00,1138.78
230160.00,1139.62
230180.00,1140.12
230200.00,1139.77
230220.00,1138.63
230240.00,1136.32
230260.00,1134.54
230280.00,1133.20
230300.00,1132.25
230320.00,1129.47
230340.00,1129.25
230360.00,1133.77
230380.00,1137.39
230400.00,1139.45
230420.00,1139.81
230440.00,1139.54
230460.00,1139.60
230480.00,1139.17
230500.00,1139.68
230520.00,1140.10
230540.00,1140.06
230560.00,1139.43
230580.00,1139.04
230600.00,1138.31
230620.00,1136.38
230640.00,1133.95
230660.00,1129.76
230680.00,1125.24
230700.00,1126.08
230720.00,1124.28
230740.00,1120.68
230760.00,1119.06
230780.00,1119.53
230800.00,1119.47
230820.00,1117.90
230840.00,1120.25
230860.00,1122.12
230880.00,1121.42
230900.00,1121.81
230920.00,1126.89
230940.00,1129.26
230960.00,1129.01
230980.00,1128.63
231000.00,1127.77
231020.00,1126.65
231040.00,1125.86
231060.00,1125.41
231080.00,1127.27
231100.00,1128.54
231120.00,1128.85
231140.00,1127.58
231160.00,1129.11
231180.00,1132.80
231200.00,1137.18
231220.00,1139.45
231240.00,1141.11
231260.00,1141.62
231280.00,1141.97
231300.00,1142.02
231320.00,1141.32
231340.00,1138.70
231360.00,1135.39
231380.00,1138.49
231400.00,1143.53
231420.00,1143.48
231440.00,1143.08
231460.00,1142.66
231480.00,1142.65
231500.00,1141.77
231520.00,1141.08
231540.00,1138.87
231560.00,1136.73
231580.00,1136.73
231600.00,1137.28
231620.00,1137.01
231640.00,1136.69
231660.00,1136.45
231680.00,1135.54
231700.00,1134.36
231720.00,1132.56
231740.00,1129.62
231760.00,1127.66
231780.00,1131.30
231800.00,1134.98
231820.00,1138.24
231840.00,1139.25
231860.00,1139.26
231880.00,1138.38
231900.00,1137.35
231920.00,1136.46
231940.00,1135.62
231960.00,1134.70
231980.00,1133.26
232000.00,1131.34
232020.00,1128.30
232040.00,1128.17
232060.00,1127.54
232080.00,1126.69
232100.00,1125.46
232120.00,1123.82
232140.00,1122.83
232160.00,1121.90
232180.00,1121.21
232200.00,1120.69
232220.00,1119.50
232240.00,1117.63
232260.00,1116.95
232280.00,1118.97
232300.00,1119.74
232320.00,1119.69
232340.00,1119.79
232360.00,1119.96
232380.00,1119.72
232400.00,1119.14
232420.00,1118.88
232440.00,1118.82
232460.00,1118.81
232480.00,1118.63
232500.00,1117.96
232520.00,1116.66
232540.00,1116.13
232560.00,1117.65
232580.00,1118.49
232600.00,1118.46
232620.00,1117.90
232640.00,1117.27
232660.00,1117.25
232680.00,1116.54
232700.00,1115.50
232720.00,1114.15
232740.00,1114.43
232760.00,1114.50
232780.00,1114.44
232800.00,1114.71
232820.00,1115.34
232840.00,1116.25
232860.00,1116.90
232880.00,1117.38
232900.00,1117.80
232920.00,1118.66
232940.00,1120.10
232960.00,1121.33
232980.00,1121.97
233000.00,1122.36
233020.00,1122.54
233040.00,1122.37
233060.00,1121.71
233080.00,1120.63
233100.00,1119.22
233120.00,1119.31
233140.00,1122.69
233160.00,1124.43
233180.00,1125.36
233200.00,1125.82
233220.00,1126.09
233240.00,1126.08
233260.00,1125.31
233280.00,1123.53
233300.00,1122.12
233320.00,1123.53
233340.00,1125.53
233360.00,1127.31
233380.00,1128.25
233400.00,1128.88
233420.00,1128.99
233440.00,1129.21
233460.00,1129.45
233480.00,1130.07
233500.00,1131.44
233520.00,1133.07
233540.00,1134.52
233560.00,1135.93
233580.00,1137.01
233600.00,1137.85
233620.00,1138.45
233640.00,1138.60
233660.00,1138.72
233680.00,1137.94
233700.00,1137.95
233720.00,1139.31
233740.00,1139.95
233760.00,1140.33
233780.00,1140.29
233800.00,1140.32
233820.00,1140.73
233840.00,1141.40
233860.00,1141.88
233880.00,1142.07
233900.00,1141.99
233920.00,1141.55
233940.00,1141.07
233960.00,1139.82
233980.00,1138.55
234000.00,1136.17
234020.00,1136.12
234040.00,1136.47
234060.00,1136.56
234080.00,1138.29
234100.00,1138.04
234120.00,1136.10
234140.00,1135.65
234160.00,1138.47
234180.00,1140.44
234200.00,1142.33
234220.00,1142.81
234240.00,1142.38
234260.00,1138.84
234280.00,1133.41
234300.00,1133.55
234320.00,1138.79
234340.00,1145.42
234360.00,1145.66
234380.00,1146.11
234400.00,1146.16
234420.00,1145.99
234440.00,1144.82
234460.00,1143.47
234480.00,1141.85
234500.00,1140.82
234520.00,1139.21
234540.00,1137.32
234560.00,1135.49
234580.00,1133.88
234600.00,1131.67
234620.00,1129.73
234640.00,1127.95
234660.00,1126.01
234680.00,1123.98
234700.00,1122.00
234720.00,1120.53
234740.00,1120.88
234760.00,1120.72
234780.00,1120.30
234800.00,1119.80
234820.00,1119.75
234840.00,1119.76
234860.00,1120.75
234880.00,1121.79
234900.00,1123.04
234920.00,1125.07
234940.00,1125.82
234960.00,1125.73
234980.00,1125.08
235000.00,1123.79
235020.00,1121.61
235040.00,1119.01
235060.00,1116.39
235080.00,1114.82
235100.00,1114.46
235120.00,1113.48
235140.00,1111.86
235160.00,1110.03
235180.00,1108.25
235200.00,1107.35
235220.00,1106.40
235240.00,1105.43
235260.00,1104.50
235280.00,1104.46
235300.00,1104.06
235320.00,1104.12
235340.00,1104.51
235360.00,1104.68
235380.00,1105.64
235400.00,1107.54
235420.00,1109.48
235440.00,1110.71
235460.00,1111.95
235480.00,1113.30
235500.00,1114.42
235520.00,1115.24
235540.00,1115.43
235560.00,1115.62
235580.00,1115.55
235600.00,1115.39
235620.00,1114.74
235640.00,1114.22
235660.00,1113.94
235680.00,1113.18
235700.00,1112.27
235720.00,1111.38
235740.00,1111.53
235760.00,1111.76
235780.00,1110.67
235800.00,1109.70
235820.00,1108.71
235840.00,1108.38
235860.00,1108.39
235880.00,1108.64
235900.00,1109.37
235920.00,1110.76
235940.00,1111.48
235960.00,1112.12
235980.00,1112.44
236000.00,1112.47
236020.00,1111.97
236040.00,1112.07
236060.00,1113.22
236080.00,1113.75
236100.00,1114.84
236120.00,1116.61
236140.00,1119.56
236160.00,1122.33
236180.00,1123.96
236200.00,1124.18
236220.00,1124.30
236240.00,1124.16
236260.00,1123.26
236280.00,1122.00
236300.00,1121.00
236320.00,1117.46
236340.00,1114.82
236360.00,1112.81
236380.00,1111.26
236400.00,1109.85
236420.00,1109.74
236440.00,1109.93
236460.00,1110.15
236480.00,1110.57
236500.00,1110.43
236520.00,1110.85
236540.00,1111.01
236560.00,1111.53
236580.00,1111.43
236600.00,1112.40
236620.00,1113.02
236640.00,1114.80
236660.00,1117.08
236680.00,1122.42
236700.00,1128.66
236720.00,1134.86
236740.00,1138.69
236760.00,1141.63
236780.00,1144.30
236800.00,1147.07
236820.00,1149.07
236840.00,1149.91
236860.00,1149.26
236880.00,1149.42
236900.00,1149.82
236920.00,1149.07
236940.00,1148.40
236960.00,1146.78
236980.00,1143.77
237000.00,1141.46
237020.00,1140.34
237040.00,1137.36
237060.00,1134.14
237080.00,1131.14
237100.00,1131.13
237120.00,1133.30
237140.00,1139.02
237160.00,1144.84
237180.00,1148.76
237200.00,1151.80
237220.00,1155.39
237240.00,1158.64
237260.00,1167.01
237280.00,1170.79
237300.00,1173.78
237320.00,1176.62
237340.00,1179.34
237360.00,1181.09
237380.00,1182.82
237400.00,1184.73
237420.00,1186.59
237440.00,1188.09
237460.00,1189.83
237480.00,1191.76
237500.00,1193.78
237520.00,1195.78
237540.00,1196.62
237560.00,1196.62
237580.00,1197.40
237600.00,1196.17
237620.00,1194.81
237640.00,1193.17
237660.00,1187.21
237680.00,1186.01
237700.00,1187.28
237720.00,1185.63
237740.00,1184.28
237760.00,1182.72
